-88.0000	61.284	5.892	-0.427	-0.021	0.018	-0.984
-87.8000	61.112	5.893	-0.412	-0.021	0.015	-0.986
-87.6000	60.936	5.893	-0.399	-0.021	0.012	-0.988
-87.4000	60.758	5.894	-0.386	-0.021	0.009	-0.990
-87.2000	60.579	5.894	-0.375	-0.021	0.006	-0.993
-87.0000	60.404	5.894	-0.366	-0.021	0.003	-0.995
-86.8000	60.234	5.894	-0.359	-0.021	0.001	-0.997
-86.6000	60.071	5.895	-0.353	-0.021	-0.002	-0.999
-86.4000	59.919	5.895	-0.349	-0.021	-0.004	-1.002
-86.2000	59.779	5.895	-0.348	-0.022	-0.006	-1.004
-86.0000	59.654	5.895	-0.349	-0.022	-0.008	-1.006
-85.8000	59.545	5.895	-0.352	-0.022	-0.009	-1.008
-85.6000	59.453	5.895	-0.357	-0.022	-0.010	-1.011
-85.4000	59.379	5.896	-0.364	-0.022	-0.010	-1.013
-85.2000	59.323	5.896	-0.373	-0.022	-0.010	-1.015
-85.0000	59.285	5.896	-0.384	-0.022	-0.010	-1.017
-84.8000	59.263	5.896	-0.396	-0.022	-0.009	-1.019
-84.6000	59.258	5.897	-0.409	-0.022	-0.008	-1.022
-84.4000	59.266	5.897	-0.423	-0.022	-0.006	-1.024
-84.2000	59.286	5.897	-0.437	-0.022	-0.004	-1.026
-84.0000	59.316	5.898	-0.452	-0.022	-0.001	-1.028
-83.8000	59.352	5.898	-0.467	-0.022	0.001	-1.031
-83.6000	59.393	5.899	-0.481	-0.022	0.004	-1.033
-83.4000	59.436	5.899	-0.495	-0.022	0.007	-1.035
-83.2000	59.477	5.899	-0.508	-0.022	0.010	-1.037
-83.0000	59.515	5.900	-0.520	-0.022	0.012	-1.039
-82.8000	59.549	5.900	-0.531	-0.022	0.015	-1.042
-82.6000	59.575	5.900	-0.541	-0.022	0.018	-1.044
-82.4000	59.594	5.901	-0.549	-0.022	0.020	-1.046
-82.2000	59.603	5.901	-0.556	-0.022	0.022	-1.048
-82.0000	59.604	5.901	-0.561	-0.022	0.024	-1.051
-81.8000	59.596	5.901	-0.566	-0.022	0.026	-1.053
-81.6000	59.579	5.902	-0.568	-0.022	0.027	-1.055
-81.4000	59.555	5.902	-0.570	-0.022	0.028	-1.057
-81.2000	59.524	5.902	-0.570	-0.023	0.029	-1.060
-81.0000	59.489	5.903	-0.569	-0.023	0.030	-1.062
-80.8000	59.449	5.903	-0.567	-0.023	0.031	-1.064
-80.6000	59.407	5.903	-0.564	-0.023	0.031	-1.066
-80.4000	59.363	5.904	-0.559	-0.023	0.031	-1.068
-80.2000	59.320	5.904	-0.554	-0.023	0.032	-1.071
-80.0000	59.277	5.904	-0.548	-0.023	0.032	-1.073
-79.8000	59.236	5.905	-0.541	-0.023	0.032	-1.075
-79.6000	59.196	5.906	-0.534	-0.023	0.031	-1.077
-79.4000	59.158	5.906	-0.525	-0.024	0.031	-1.079
-79.2000	59.121	5.907	-0.516	-0.024	0.030	-1.081
-79.0000	59.085	5.908	-0.506	-0.024	0.030	-1.083
-78.8000	59.049	5.909	-0.495	-0.024	0.029	-1.085
-78.6000	59.012	5.909	-0.484	-0.023	0.028	-1.087
-78.4000	58.972	5.910	-0.472	-0.023	0.027	-1.089
-78.2000	58.928	5.911	-0.460	-0.023	0.026	-1.091
-78.0000	58.879	5.912	-0.448	-0.023	0.024	-1.093
-77.8000	58.825	5.913	-0.435	-0.023	0.023	-1.095
-77.6000	58.764	5.913	-0.423	-0.023	0.021	-1.096
-77.4000	58.695	5.914	-0.411	-0.023	0.019	-1.098
-77.2000	58.618	5.915	-0.399	-0.023	0.017	-1.100
-77.0000	58.534	5.916	-0.388	-0.023	0.015	-1.102
-76.8000	58.442	5.916	-0.377	-0.023	0.012	-1.104
-76.6000	58.343	5.917	-0.368	-0.023	0.010	-1.106
-76.4000	58.238	5.918	-0.359	-0.023	0.008	-1.107
-76.2000	58.128	5.918	-0.352	-0.023	0.005	-1.109
-76.0000	58.014	5.919	-0.347	-0.023	0.003	-1.111
-75.8000	57.898	5.919	-0.343	-0.023	0.002	-1.113
-75.6000	57.781	5.920	-0.340	-0.023	0.000	-1.114
-75.4000	57.666	5.920	-0.339	-0.023	-0.001	-1.116
-75.2000	57.553	5.921	-0.339	-0.023	-0.002	-1.118
-75.0000	57.443	5.921	-0.341	-0.024	-0.002	-1.120
-74.8000	57.339	5.922	-0.344	-0.024	-0.002	-1.121
-74.6000	57.240	5.922	-0.349	-0.024	-0.002	-1.123
-74.4000	57.148	5.923	-0.354	-0.024	-0.001	-1.124
-74.2000	57.063	5.923	-0.360	-0.024	-0.000	-1.126
-74.0000	56.984	5.924	-0.367	-0.024	0.001	-1.128
-73.8000	56.913	5.924	-0.374	-0.024	0.003	-1.129
-73.6000	56.848	5.925	-0.381	-0.024	0.005	-1.131
-73.4000	56.789	5.925	-0.388	-0.024	0.007	-1.132
-73.2000	56.736	5.926	-0.395	-0.024	0.009	-1.134
-73.0000	56.688	5.927	-0.402	-0.024	0.011	-1.136
-72.8000	56.644	5.927	-0.408	-0.024	0.013	-1.137
-72.6000	56.605	5.928	-0.413	-0.024	0.015	-1.139
-72.4000	56.569	5.928	-0.418	-0.024	0.017	-1.140
-72.2000	56.538	5.929	-0.421	-0.024	0.019	-1.142
-72.0000	56.510	5.929	-0.424	-0.024	0.021	-1.143
-71.8000	56.488	5.930	-0.427	-0.024	0.022	-1.145
-71.6000	56.470	5.930	-0.429	-0.024	0.023	-1.146
-71.4000	56.459	5.930	-0.430	-0.024	0.024	-1.147
-71.2000	56.454	5.931	-0.430	-0.024	0.024	-1.149
-71.0000	56.458	5.931	-0.431	-0.025	0.024	-1.150
-70.8000	56.472	5.932	-0.431	-0.025	0.024	-1.152
-70.6000	56.496	5.932	-0.431	-0.025	0.024	-1.153
-70.4000	56.532	5.932	-0.431	-0.025	0.024	-1.154
-70.2000	56.581	5.933	-0.432	-0.025	0.024	-1.156
-70.0000	56.643	5.933	-0.432	-0.025	0.024	-1.157
-69.8000	56.719	5.934	-0.432	-0.025	0.024	-1.158
-69.6000	56.808	5.935	-0.433	-0.025	0.024	-1.159
-69.4000	56.909	5.935	-0.434	-0.025	0.024	-1.161
-69.2000	57.023	5.936	-0.435	-0.025	0.024	-1.162
-69.0000	57.147	5.937	-0.436	-0.025	0.024	-1.163
-68.8000	57.279	5.937	-0.437	-0.025	0.024	-1.164
-68.6000	57.417	5.938	-0.438	-0.025	0.024	-1.165
-68.4000	57.559	5.939	-0.438	-0.025	0.025	-1.166
-68.2000	57.701	5.940	-0.439	-0.025	0.025	-1.167
-68.0000	57.842	5.941	-0.439	-0.025	0.025	-1.168
-67.8000	57.977	5.942	-0.438	-0.025	0.025	-1.169
-67.6000	58.104	5.943	-0.437	-0.025	0.025	-1.169
-67.4000	58.221	5.944	-0.435	-0.025	0.025	-1.170
-67.2000	58.325	5.945	-0.432	-0.025	0.024	-1.171
-67.0000	58.415	5.945	-0.429	-0.025	0.024	-1.172
-66.8000	58.488	5.946	-0.426	-0.025	0.023	-1.172
-66.6000	58.544	5.947	-0.422	-0.025	0.022	-1.173
-66.4000	58.583	5.948	-0.418	-0.025	0.020	-1.174
-66.2000	58.606	5.948	-0.414	-0.025	0.019	-1.175
-66.0000	58.612	5.949	-0.410	-0.025	0.017	-1.175
-65.8000	58.605	5.950	-0.406	-0.025	0.015	-1.176
-65.6000	58.585	5.950	-0.403	-0.025	0.013	-1.176
-65.4000	58.556	5.951	-0.400	-0.025	0.011	-1.177
-65.2000	58.520	5.951	-0.398	-0.025	0.009	-1.177
-65.0000	58.481	5.952	-0.396	-0.025	0.007	-1.178
-64.8000	58.442	5.952	-0.396	-0.025	0.005	-1.178
-64.6000	58.406	5.952	-0.397	-0.025	0.004	-1.179
-64.4000	58.376	5.953	-0.400	-0.026	0.003	-1.179
-64.2000	58.356	5.953	-0.403	-0.026	0.002	-1.180
-64.0000	58.347	5.954	-0.408	-0.026	0.001	-1.180
-63.8000	58.352	5.954	-0.414	-0.026	0.001	-1.180
-63.6000	58.373	5.954	-0.421	-0.026	0.002	-1.181
-63.4000	58.411	5.955	-0.429	-0.026	0.002	-1.181
-63.2000	58.466	5.955	-0.437	-0.026	0.003	-1.181
-63.0000	58.538	5.956	-0.447	-0.026	0.005	-1.181
-62.8000	58.627	5.957	-0.457	-0.026	0.007	-1.181
-62.6000	58.731	5.957	-0.466	-0.026	0.009	-1.182
-62.4000	58.849	5.958	-0.476	-0.026	0.012	-1.182
-62.2000	58.978	5.959	-0.486	-0.026	0.015	-1.182
-62.0000	59.116	5.959	-0.495	-0.026	0.018	-1.182
-61.8000	59.261	5.960	-0.503	-0.026	0.021	-1.182
-61.6000	59.408	5.961	-0.510	-0.026	0.024	-1.182
-61.4000	59.556	5.962	-0.517	-0.026	0.027	-1.182
-61.2000	59.701	5.962	-0.522	-0.026	0.030	-1.182
-61.0000	59.841	5.963	-0.526	-0.026	0.033	-1.182
-60.8000	59.973	5.964	-0.528	-0.026	0.036	-1.182
-60.6000	60.096	5.965	-0.530	-0.026	0.038	-1.182
-60.4000	60.206	5.965	-0.529	-0.026	0.040	-1.182
-60.2000	60.303	5.966	-0.528	-0.026	0.041	-1.181
-60.0000	60.387	5.967	-0.525	-0.026	0.042	-1.181
-59.8000	60.456	5.968	-0.522	-0.026	0.042	-1.181
-59.6000	60.510	5.968	-0.517	-0.026	0.042	-1.181
-59.4000	60.550	5.969	-0.512	-0.026	0.041	-1.180
-59.2000	60.578	5.970	-0.506	-0.026	0.040	-1.180
-59.0000	60.595	5.970	-0.499	-0.026	0.039	-1.180
-58.8000	60.602	5.971	-0.493	-0.026	0.036	-1.179
-58.6000	60.602	5.972	-0.486	-0.026	0.034	-1.179
-58.4000	60.596	5.972	-0.480	-0.026	0.031	-1.178
-58.2000	60.589	5.973	-0.474	-0.026	0.028	-1.178
-58.0000	60.582	5.973	-0.469	-0.026	0.024	-1.177
-57.8000	60.579	5.974	-0.464	-0.026	0.021	-1.176
-57.6000	60.582	5.975	-0.460	-0.026	0.017	-1.176
-57.4000	60.595	5.975	-0.457	-0.026	0.013	-1.175
-57.2000	60.619	5.976	-0.455	-0.026	0.010	-1.175
-57.0000	60.658	5.976	-0.455	-0.026	0.006	-1.174
-56.8000	60.713	5.977	-0.455	-0.027	0.003	-1.173
-56.6000	60.787	5.977	-0.456	-0.027	0.000	-1.173
-56.4000	60.881	5.978	-0.459	-0.027	-0.002	-1.172
-56.2000	60.996	5.978	-0.463	-0.027	-0.004	-1.171
-56.0000	61.134	5.979	-0.468	-0.027	-0.006	-1.171
-55.8000	61.295	5.979	-0.474	-0.027	-0.006	-1.170
-55.6000	61.478	5.980	-0.481	-0.027	-0.007	-1.169
-55.4000	61.684	5.980	-0.489	-0.027	-0.006	-1.168
-55.2000	61.911	5.981	-0.498	-0.027	-0.005	-1.168
-55.0000	62.159	5.981	-0.508	-0.027	-0.004	-1.167
-54.8000	62.424	5.982	-0.518	-0.027	-0.002	-1.166
-54.6000	62.706	5.982	-0.528	-0.027	0.001	-1.165
-54.4000	63.002	5.983	-0.540	-0.027	0.003	-1.164
-54.2000	63.310	5.983	-0.551	-0.027	0.006	-1.164
-54.0000	63.626	5.984	-0.563	-0.027	0.010	-1.163
-53.8000	63.948	5.984	-0.575	-0.027	0.013	-1.162
-53.6000	64.273	5.985	-0.586	-0.027	0.017	-1.161
-53.4000	64.597	5.986	-0.598	-0.027	0.020	-1.160
-53.2000	64.919	5.986	-0.610	-0.027	0.023	-1.159
-53.0000	65.234	5.987	-0.621	-0.027	0.026	-1.158
-52.8000	65.542	5.988	-0.632	-0.027	0.029	-1.157
-52.6000	65.839	5.988	-0.643	-0.027	0.031	-1.156
-52.4000	66.123	5.989	-0.653	-0.027	0.033	-1.155
-52.2000	66.395	5.989	-0.663	-0.027	0.034	-1.154
-52.0000	66.651	5.990	-0.672	-0.027	0.035	-1.153
-51.8000	66.893	5.990	-0.681	-0.027	0.035	-1.152
-51.6000	67.120	5.991	-0.690	-0.027	0.035	-1.151
-51.4000	67.332	5.991	-0.697	-0.027	0.035	-1.150
-51.2000	67.530	5.992	-0.705	-0.027	0.034	-1.149
-51.0000	67.716	5.992	-0.711	-0.027	0.033	-1.147
-50.8000	67.891	5.993	-0.718	-0.027	0.031	-1.146
-50.6000	68.057	5.993	-0.723	-0.027	0.030	-1.145
-50.4000	68.215	5.993	-0.729	-0.027	0.028	-1.144
-50.2000	68.368	5.994	-0.733	-0.028	0.026	-1.143
-50.0000	68.518	5.994	-0.738	-0.028	0.025	-1.142
-49.8000	68.667	5.994	-0.741	-0.028	0.024	-1.140
-49.6000	68.816	5.995	-0.744	-0.028	0.022	-1.139
-49.4000	68.968	5.995	-0.747	-0.028	0.021	-1.138
-49.2000	69.122	5.996	-0.749	-0.028	0.021	-1.137
-49.0000	69.281	5.996	-0.751	-0.028	0.021	-1.135
-48.8000	69.444	5.996	-0.752	-0.028	0.021	-1.134
-48.6000	69.611	5.997	-0.753	-0.028	0.021	-1.133
-48.4000	69.782	5.997	-0.753	-0.028	0.022	-1.132
-48.2000	69.956	5.998	-0.753	-0.028	0.023	-1.130
-48.0000	70.131	5.999	-0.752	-0.028	0.024	-1.129
-47.8000	70.305	5.999	-0.751	-0.028	0.025	-1.128
-47.6000	70.477	6.000	-0.749	-0.028	0.027	-1.126
-47.4000	70.645	6.001	-0.747	-0.028	0.028	-1.125
-47.2000	70.805	6.001	-0.744	-0.028	0.029	-1.123
-47.0000	70.956	6.002	-0.741	-0.028	0.031	-1.122
-46.8000	71.095	6.003	-0.737	-0.028	0.031	-1.121
-46.6000	71.221	6.003	-0.733	-0.028	0.032	-1.119
-46.4000	71.331	6.004	-0.729	-0.028	0.032	-1.118
-46.2000	71.425	6.005	-0.725	-0.028	0.032	-1.116
-46.0000	71.502	6.005	-0.721	-0.028	0.031	-1.115
-45.8000	71.561	6.006	-0.717	-0.028	0.030	-1.114
-45.6000	71.604	6.006	-0.713	-0.028	0.028	-1.112
-45.4000	71.631	6.007	-0.709	-0.028	0.026	-1.111
-45.2000	71.644	6.007	-0.706	-0.028	0.024	-1.109
-45.0000	71.645	6.008	-0.703	-0.028	0.021	-1.108
-44.8000	71.638	6.008	-0.701	-0.028	0.018	-1.107
-44.6000	71.625	6.008	-0.700	-0.028	0.014	-1.105
-44.4000	71.612	6.008	-0.700	-0.028	0.011	-1.104
-44.2000	71.602	6.008	-0.702	-0.028	0.007	-1.102
-44.0000	71.599	6.008	-0.704	-0.028	0.004	-1.101
-43.8000	71.609	6.008	-0.709	-0.028	0.001	-1.100
-43.6000	71.635	6.008	-0.714	-0.028	-0.002	-1.099
-43.4000	71.682	6.008	-0.721	-0.028	-0.005	-1.097
-43.2000	71.754	6.008	-0.730	-0.028	-0.007	-1.096
-43.0000	71.854	6.008	-0.740	-0.029	-0.008	-1.095
-42.8000	71.984	6.008	-0.752	-0.029	-0.009	-1.094
-42.6000	72.148	6.008	-0.765	-0.029	-0.009	-1.093
-42.4000	72.345	6.008	-0.779	-0.029	-0.009	-1.091
-42.2000	72.576	6.008	-0.794	-0.029	-0.008	-1.090
-42.0000	72.841	6.008	-0.811	-0.029	-0.006	-1.089
-41.8000	73.139	6.009	-0.827	-0.029	-0.004	-1.088
-41.6000	73.466	6.009	-0.845	-0.029	-0.001	-1.087
-41.4000	73.820	6.009	-0.862	-0.029	0.003	-1.086
-41.2000	74.197	6.009	-0.879	-0.029	0.007	-1.085
-41.0000	74.592	6.010	-0.896	-0.029	0.011	-1.084
-40.8000	75.001	6.010	-0.912	-0.029	0.016	-1.083
-40.6000	75.418	6.010	-0.928	-0.029	0.020	-1.082
-40.4000	75.837	6.011	-0.942	-0.029	0.025	-1.081
-40.2000	76.253	6.011	-0.954	-0.029	0.030	-1.080
-40.0000	76.661	6.011	-0.965	-0.029	0.034	-1.079
-39.8000	77.055	6.012	-0.975	-0.029	0.039	-1.078
-39.6000	77.429	6.012	-0.982	-0.029	0.042	-1.077
-39.4000	77.781	6.013	-0.988	-0.029	0.046	-1.076
-39.2000	78.107	6.013	-0.992	-0.029	0.048	-1.075
-39.0000	78.403	6.013	-0.994	-0.029	0.050	-1.074
-38.8000	78.669	6.014	-0.995	-0.029	0.051	-1.074
-38.6000	78.902	6.014	-0.994	-0.029	0.052	-1.073
-38.4000	79.104	6.014	-0.991	-0.029	0.051	-1.072
-38.2000	79.274	6.014	-0.988	-0.029	0.050	-1.071
-38.0000	79.416	6.014	-0.983	-0.029	0.048	-1.070
-37.8000	79.530	6.014	-0.978	-0.029	0.045	-1.069
-37.6000	79.622	6.014	-0.973	-0.029	0.042	-1.068
-37.4000	79.694	6.014	-0.967	-0.029	0.038	-1.067
-37.2000	79.752	6.014	-0.962	-0.029	0.034	-1.066
-37.0000	79.799	6.014	-0.958	-0.029	0.030	-1.065
-36.8000	79.842	6.014	-0.954	-0.029	0.025	-1.064
-36.6000	79.884	6.014	-0.950	-0.030	0.020	-1.063
-36.4000	79.931	6.014	-0.948	-0.030	0.016	-1.063
-36.2000	79.987	6.014	-0.947	-0.030	0.011	-1.062
-36.0000	80.056	6.013	-0.948	-0.030	0.007	-1.061
-35.8000	80.141	6.013	-0.950	-0.030	0.003	-1.060
-35.6000	80.245	6.013	-0.953	-0.030	0.000	-1.059
-35.4000	80.370	6.013	-0.958	-0.030	-0.002	-1.058
-35.2000	80.517	6.013	-0.964	-0.030	-0.004	-1.058
-35.0000	80.686	6.013	-0.971	-0.030	-0.005	-1.057
-34.8000	80.877	6.013	-0.979	-0.030	-0.006	-1.056
-34.6000	81.087	6.013	-0.988	-0.031	-0.005	-1.055
-34.4000	81.314	6.013	-0.998	-0.030	-0.004	-1.055
-34.2000	81.555	6.013	-1.008	-0.030	-0.002	-1.054
-34.0000	81.807	6.013	-1.019	-0.030	0.000	-1.053
-33.8000	82.063	6.013	-1.029	-0.030	0.003	-1.053
-33.6000	82.321	6.014	-1.040	-0.030	0.007	-1.052
-33.4000	82.575	6.014	-1.050	-0.030	0.011	-1.051
-33.2000	82.818	6.014	-1.060	-0.030	0.015	-1.051
-33.0000	83.048	6.014	-1.070	-0.030	0.019	-1.050
-32.8000	83.257	6.014	-1.078	-0.030	0.024	-1.049
-32.6000	83.443	6.015	-1.085	-0.030	0.028	-1.049
-32.4000	83.600	6.015	-1.092	-0.030	0.032	-1.048
-32.2000	83.725	6.015	-1.097	-0.029	0.035	-1.048
-32.0000	83.816	6.015	-1.101	-0.029	0.039	-1.047
-31.8000	83.870	6.015	-1.103	-0.029	0.042	-1.046
-31.6000	83.886	6.015	-1.104	-0.029	0.044	-1.046
-31.4000	83.865	6.015	-1.104	-0.029	0.046	-1.045
-31.2000	83.807	6.015	-1.102	-0.029	0.046	-1.045
-31.0000	83.714	6.015	-1.099	-0.029	0.047	-1.044
-30.8000	83.589	6.015	-1.094	-0.029	0.046	-1.043
-30.6000	83.435	6.014	-1.088	-0.029	0.045	-1.043
-30.4000	83.257	6.014	-1.082	-0.029	0.044	-1.042
-30.2000	83.060	6.014	-1.074	-0.029	0.042	-1.042
-30.0000	82.850	6.013	-1.065	-0.030	0.039	-1.041
-29.8000	82.632	6.013	-1.055	-0.030	0.036	-1.041
-29.6000	82.415	6.013	-1.046	-0.030	0.033	-1.040
-29.4000	82.204	6.012	-1.035	-0.030	0.029	-1.040
-29.2000	82.005	6.012	-1.025	-0.030	0.025	-1.040
-29.0000	81.827	6.011	-1.015	-0.030	0.021	-1.039
-28.8000	81.675	6.010	-1.005	-0.031	0.017	-1.039
-28.6000	81.554	6.010	-0.996	-0.031	0.014	-1.038
-28.4000	81.471	6.009	-0.987	-0.031	0.010	-1.038
-28.2000	81.430	6.009	-0.980	-0.031	0.007	-1.038
-28.0000	81.435	6.008	-0.974	-0.031	0.004	-1.037
-27.8000	81.488	6.008	-0.970	-0.032	0.002	-1.037
-27.6000	81.592	6.007	-0.967	-0.032	-0.000	-1.037
-27.4000	81.747	6.007	-0.966	-0.032	-0.002	-1.036
-27.2000	81.953	6.006	-0.967	-0.032	-0.003	-1.036
-27.0000	82.209	6.006	-0.971	-0.032	-0.003	-1.036
-26.8000	82.512	6.006	-0.976	-0.032	-0.003	-1.036
-26.6000	82.859	6.005	-0.984	-0.032	-0.003	-1.035
-26.4000	83.246	6.005	-0.994	-0.032	-0.002	-1.035
-26.2000	83.667	6.005	-1.006	-0.032	-0.001	-1.035
-26.0000	84.118	6.005	-1.019	-0.032	0.001	-1.035
-25.8000	84.591	6.005	-1.035	-0.032	0.002	-1.035
-25.6000	85.079	6.004	-1.052	-0.031	0.004	-1.034
-25.4000	85.577	6.004	-1.071	-0.031	0.007	-1.034
-25.2000	86.076	6.004	-1.091	-0.031	0.009	-1.034
-25.0000	86.570	6.004	-1.112	-0.031	0.011	-1.034
-24.8000	87.051	6.004	-1.133	-0.031	0.013	-1.033
-24.6000	87.515	6.004	-1.155	-0.031	0.015	-1.033
-24.4000	87.954	6.003	-1.177	-0.030	0.017	-1.033
-24.2000	88.363	6.003	-1.199	-0.030	0.018	-1.033
-24.0000	88.739	6.003	-1.220	-0.030	0.020	-1.033
-23.8000	89.078	6.003	-1.240	-0.030	0.021	-1.032
-23.6000	89.377	6.002	-1.259	-0.030	0.022	-1.032
-23.4000	89.635	6.002	-1.278	-0.030	0.023	-1.032
-23.2000	89.851	6.001	-1.294	-0.030	0.024	-1.032
-23.0000	90.025	6.001	-1.310	-0.030	0.024	-1.032
-22.8000	90.159	6.000	-1.323	-0.030	0.025	-1.031
-22.6000	90.254	5.999	-1.335	-0.030	0.026	-1.031
-22.4000	90.312	5.998	-1.344	-0.030	0.026	-1.031
-22.2000	90.338	5.998	-1.352	-0.031	0.027	-1.031
-22.0000	90.334	5.997	-1.358	-0.031	0.028	-1.031
-21.8000	90.304	5.996	-1.361	-0.031	0.029	-1.030
-21.6000	90.252	5.995	-1.363	-0.031	0.030	-1.030
-21.4000	90.182	5.995	-1.362	-0.031	0.032	-1.030
-21.2000	90.098	5.994	-1.359	-0.032	0.034	-1.030
-21.0000	90.002	5.993	-1.354	-0.032	0.036	-1.029
-20.8000	89.900	5.992	-1.347	-0.032	0.038	-1.029
-20.6000	89.792	5.992	-1.338	-0.032	0.041	-1.029
-20.4000	89.681	5.991	-1.327	-0.032	0.043	-1.028
-20.2000	89.570	5.991	-1.314	-0.033	0.046	-1.028
-20.0000	89.458	5.990	-1.299	-0.033	0.049	-1.028
-19.8000	89.347	5.990	-1.282	-0.033	0.052	-1.027
-19.6000	89.237	5.989	-1.264	-0.033	0.054	-1.027
-19.4000	89.127	5.989	-1.244	-0.033	0.056	-1.026
-19.2000	89.018	5.989	-1.223	-0.033	0.058	-1.026
-19.0000	88.907	5.988	-1.201	-0.033	0.059	-1.025
-18.8000	88.795	5.988	-1.179	-0.033	0.059	-1.025
-18.6000	88.680	5.988	-1.155	-0.033	0.059	-1.024
-18.4000	88.561	5.988	-1.132	-0.032	0.058	-1.024
-18.2000	88.438	5.987	-1.109	-0.032	0.056	-1.023
-18.0000	88.311	5.987	-1.086	-0.032	0.054	-1.023
-17.8000	88.178	5.987	-1.064	-0.032	0.050	-1.022
-17.6000	88.041	5.986	-1.044	-0.032	0.045	-1.021
-17.4000	87.900	5.986	-1.025	-0.032	0.040	-1.021
-17.2000	87.757	5.986	-1.008	-0.032	0.034	-1.020
-17.0000	87.613	5.985	-0.993	-0.031	0.027	-1.019
-16.8000	87.471	5.985	-0.982	-0.031	0.020	-1.018
-16.6000	87.333	5.984	-0.973	-0.031	0.013	-1.018
-16.4000	87.201	5.983	-0.968	-0.031	0.005	-1.017
-16.2000	87.080	5.982	-0.965	-0.031	-0.003	-1.016
-16.0000	86.971	5.982	-0.967	-0.031	-0.010	-1.016
